order_id,delivery_date,load_weight,distance_km,estimated_time_hours,actual_time_hours,region,weather_condition,delivery_status,carrier
ORD2469,2023-09-08,720.38,,42.2,19.2,South,Snowy,Delayed,Carrier_42
ORD8320,2023-01-18,124.79,11.9,24.7,,Central,Rainy,Delivered,Carrier_11
ORD4130,2023-10-25,532.11,363.7,37.1,46.2,West,Sunny,Delayed,Carrier_34
ORD9625,2023-10-17,822.5,46.9,21.8,8.8,South,,Cancelled,Carrier_18
ORD7817,2023-04-07,938.44,473.2,25.0,58.4,South,Sunny,Cancelled,Carrier_29
ORD7332,2023-12-15,,386.7,33.4,44.9,West,Rainy,Delayed,Carrier_2
ORD6009,2023-04-18,917.96,105.1,23.5,,North,Sunny,Delivered,Carrier_47
ORD1745,2023-04-11,932.31,326.8,26.5,33.4,South,Rainy,Delivered,Carrier_13
ORD4791,2023-04-18,81.14,143.9,2.4,6.6,West,Sunny,Cancelled,Carrier_10
ORD2852,2023-05-05,420.3,396.1,12.9,40.5,North,Rainy,Delayed,Carrier_8
ORD7979,2023-03-13,235.67,56.3,33.4,11.5,North,Sunny,Cancelled,Carrier_28
ORD4667,2023-02-06,951.13,325.8,19.6,52.8,North,Sunny,Cancelled,Carrier_49
ORD5034,2023-08-08,772.72,118.2,18.9,,South,,Cancelled,Carrier_4
ORD6106,2023-02-25,151.88,368.1,23.6,32.7,North,,Delivered,Carrier_29
ORD6329,2023-07-01,251.92,23.7,2.9,17.3,North,Sunny,Delayed,Carrier_35
ORD1369,2023-02-21,346.07,397.7,43.7,,Central,Snowy,Delayed,Carrier_28
ORD6194,2023-04-29,947.2,165.4,28.9,40.8,South,,Delivered,Carrier_35
ORD1477,2023-05-19,82.1,338.4,15.2,54.7,East,Sunny,Delivered,Carrier_20
ORD9841,2023-08-24,278.25,149.0,20.7,1.6,South,Rainy,Cancelled,Carrier_20
ORD5494,2023-04-24,683.7,337.3,10.7,14.2,South,Snowy,Delayed,Carrier_6
ORD1877,2023-11-05,831.15,495.6,45.7,52.7,South,Snowy,Cancelled,Carrier_9
ORD2093,2023-12-03,732.61,235.6,38.4,,South,Sunny,Delivered,Carrier_47
ORD1895,2023-10-07,561.25,407.7,16.7,57.9,North,,Delayed,Carrier_28
ORD2507,2023-04-12,,17.2,38.7,32.4,Central,Snowy,Delayed,Carrier_15
ORD4839,2023-02-06,706.25,300.0,2.4,24.5,South,,Cancelled,Carrier_27
ORD2770,2023-12-02,137.68,74.8,8.9,16.5,West,Snowy,Delayed,Carrier_17
ORD9372,2023-05-04,882.86,457.9,21.4,36.2,East,,Delivered,Carrier_43
ORD8336,2023-09-28,159.13,252.8,34.9,5.8,Central,,Cancelled,Carrier_11
ORD5303,2023-12-01,644.75,142.3,24.0,23.3,West,Rainy,Delivered,Carrier_34
ORD2593,2023-02-04,523.85,125.7,29.3,26.6,West,Sunny,Delayed,Carrier_29
ORD6063,2023-02-09,764.05,87.6,24.1,14.4,South,Rainy,Delayed,Carrier_43
ORD5648,2023-08-13,802.39,80.1,24.9,55.4,South,Sunny,Cancelled,Carrier_26
ORD8919,2023-12-13,715.04,397.8,6.4,58.6,West,Rainy,Delayed,Carrier_22
ORD2614,2023-10-06,879.37,495.8,26.5,31.6,East,,Delivered,Carrier_20
ORD2796,2023-07-01,131.73,353.0,26.0,53.1,North,Rainy,Delayed,Carrier_15
ORD6292,2023-08-06,903.84,456.1,19.5,38.1,East,,Delivered,Carrier_27
ORD5801,2023-02-16,266.34,256.4,13.0,,Central,,Delayed,Carrier_39
ORD1743,2023-12-08,82.0,331.6,42.8,,West,Snowy,Delayed,Carrier_3
ORD2393,2023-01-04,50.61,246.1,22.2,3.3,South,Sunny,Delayed,Carrier_37
ORD3795,2023-10-10,527.89,,42.7,22.6,North,Rainy,Cancelled,Carrier_1
ORD5194,2023-10-12,363.46,443.1,5.0,55.5,West,,Delivered,Carrier_38
ORD2843,2023-09-01,979.34,241.6,13.5,31.1,South,Snowy,Delivered,Carrier_14
ORD1094,2023-03-02,828.72,,9.7,14.2,Central,Sunny,Cancelled,Carrier_10
ORD3096,2023-08-13,234.69,332.4,25.5,34.2,South,,Delivered,Carrier_31
ORD7292,2023-09-22,,,42.5,28.7,South,Sunny,Cancelled,Carrier_36
ORD4775,2023-03-11,84.34,,44.2,2.1,East,Rainy,Delayed,Carrier_9
ORD9911,2023-11-20,,358.4,43.0,,South,Rainy,Cancelled,Carrier_8
ORD5734,2023-10-26,412.38,351.3,14.6,,Central,Rainy,Delayed,Carrier_12
ORD5223,2023-07-14,669.33,459.0,43.0,,Central,Rainy,Delayed,Carrier_40
ORD1547,2023-01-13,,41.3,8.4,24.2,Central,Sunny,Delivered,Carrier_27
ORD8823,2023-08-25,569.43,395.1,25.1,30.8,Central,,Delivered,Carrier_33
ORD9334,2023-05-29,172.28,418.5,33.3,7.4,West,Snowy,Cancelled,Carrier_24
ORD5946,2023-03-09,299.8,,19.6,52.7,West,,Delivered,Carrier_1
ORD6228,2023-11-07,897.24,116.3,36.2,45.2,Central,,Cancelled,Carrier_4
ORD2945,2023-11-23,323.79,121.3,31.2,12.1,Central,Snowy,Delivered,Carrier_15
ORD4515,2023-02-23,671.47,458.1,15.5,6.0,North,Sunny,Delayed,Carrier_48
ORD2349,2023-01-07,814.94,256.2,44.4,13.0,Central,Sunny,Delivered,Carrier_30
ORD3179,2023-04-27,950.09,346.1,47.0,44.1,Central,Rainy,Delivered,Carrier_42
ORD1418,2023-07-19,297.6,,20.5,28.7,North,Snowy,Delayed,Carrier_7
ORD5074,2023-05-23,171.43,410.1,37.5,,East,,Delayed,Carrier_20
ORD2781,2023-01-28,687.41,76.8,28.7,,North,Sunny,Cancelled,Carrier_25
ORD1522,2023-03-20,969.44,178.7,10.5,39.7,Central,Snowy,Delivered,Carrier_47
ORD1615,2023-06-29,845.6,362.6,46.7,59.9,East,Snowy,Delivered,Carrier_29
ORD3532,2023-11-24,496.96,60.5,41.3,9.8,East,Rainy,Cancelled,Carrier_37
ORD4043,2023-05-17,288.02,243.3,10.1,38.2,South,Rainy,Cancelled,Carrier_32
ORD1462,2023-11-05,321.76,231.8,32.0,6.1,West,Sunny,Delayed,Carrier_33
ORD7849,2023-06-24,658.03,312.6,22.5,53.6,West,Snowy,Delayed,Carrier_10
ORD6758,2023-02-14,584.01,113.0,8.4,46.3,West,,Cancelled,Carrier_37
ORD9389,2023-12-06,668.8,210.5,43.1,48.5,Central,Rainy,Delivered,Carrier_17
ORD2645,2023-11-21,615.45,278.7,37.3,8.6,West,Snowy,Delayed,Carrier_24
ORD2494,2023-11-23,780.35,171.6,36.6,27.9,East,,Delivered,Carrier_37
ORD1406,2023-08-17,994.21,266.2,13.3,21.7,Central,,Delayed,Carrier_35
ORD4468,2023-08-30,400.74,107.1,29.8,52.0,West,Rainy,Delivered,Carrier_43
ORD6259,2023-07-05,84.54,151.1,26.5,36.2,West,Rainy,Delivered,Carrier_7
ORD8989,2023-07-20,660.16,374.5,34.6,24.4,West,Sunny,Delayed,Carrier_17
ORD9266,2023-04-23,175.1,164.0,9.1,25.2,Central,Snowy,Cancelled,Carrier_31
ORD7263,2023-03-18,156.65,330.9,30.5,17.3,South,Sunny,Cancelled,Carrier_1
ORD4982,2023-08-14,,150.0,23.2,28.8,North,Snowy,Delayed,Carrier_32
ORD2641,2023-02-06,160.95,,26.6,59.3,Central,Rainy,Delivered,Carrier_28
ORD3406,2023-08-27,762.47,442.9,46.8,19.6,North,,Delivered,Carrier_6
ORD2306,2023-11-16,940.54,120.2,40.4,33.9,South,,Delivered,Carrier_2
ORD5518,2023-08-20,300.18,465.5,8.4,15.1,Central,Rainy,Cancelled,Carrier_41
ORD7715,2023-12-14,405.2,229.2,33.6,43.1,East,Rainy,Delivered,Carrier_42
ORD4691,2023-10-19,406.51,397.1,9.9,25.5,West,,Delivered,Carrier_43
ORD8186,2023-05-10,655.16,393.7,13.8,10.1,South,Rainy,Delivered,Carrier_42
ORD9261,2023-12-09,222.06,392.8,2.2,15.8,East,Snowy,Delivered,Carrier_9
ORD1698,2023-09-17,148.3,251.9,13.5,50.6,South,,Delivered,Carrier_46
ORD3009,2023-07-25,210.76,126.1,10.1,29.0,Central,,Delayed,Carrier_6
ORD4290,2023-06-13,816.65,269.0,18.1,22.8,South,,Delayed,Carrier_49
ORD3190,2023-07-09,170.98,60.8,18.3,33.9,Central,Snowy,Delivered,Carrier_12
ORD9218,2023-03-13,823.56,,23.4,23.9,South,Rainy,Delivered,Carrier_42
ORD4042,2023-02-25,611.35,383.4,5.7,24.2,Central,Snowy,Delayed,Carrier_26
ORD1354,2023-04-22,,297.2,13.2,36.2,East,Sunny,Delivered,Carrier_11
ORD6647,2023-06-08,626.96,363.6,21.0,15.3,South,Snowy,Delivered,Carrier_16
ORD6318,2023-12-01,972.85,390.6,30.8,14.2,South,Sunny,Delayed,Carrier_39
ORD4619,2023-11-21,839.59,,23.2,30.7,East,Snowy,Delayed,Carrier_16
ORD9538,2023-05-02,951.79,,33.3,46.0,West,Sunny,Delayed,Carrier_43
ORD6063,2023-02-13,241.16,465.1,32.8,43.8,South,,Delivered,Carrier_34
ORD7279,2023-11-08,124.37,135.4,14.3,28.7,North,,Delivered,Carrier_37
ORD6477,2023-10-07,531.72,,34.6,8.1,South,Sunny,Delivered,Carrier_10
ORD2589,2023-11-05,578.09,80.4,22.2,33.0,North,Snowy,Delivered,Carrier_13
ORD8503,2023-04-26,447.06,477.0,23.0,,Central,Snowy,Delivered,Carrier_5
ORD6655,2023-09-23,363.37,80.4,39.3,8.5,West,,Delayed,Carrier_30
ORD8277,2023-09-20,694.64,159.2,2.3,25.4,West,Snowy,Cancelled,Carrier_29
ORD5301,2023-10-06,291.86,424.7,35.0,,West,Sunny,Delivered,Carrier_25
ORD1539,2023-11-03,727.87,456.5,20.1,51.2,Central,Rainy,Delivered,Carrier_12
ORD9541,2023-11-03,396.49,14.7,41.3,10.6,North,Rainy,Cancelled,Carrier_32
ORD3515,2023-04-29,909.17,492.6,38.8,34.6,Central,Rainy,Cancelled,Carrier_11
ORD8303,2023-10-16,53.96,170.3,3.8,34.0,East,Sunny,Cancelled,Carrier_20
ORD7930,2023-11-23,641.16,476.2,43.8,,Central,Rainy,Delivered,Carrier_21
ORD3704,2023-10-05,625.79,261.5,36.8,41.0,West,,Cancelled,Carrier_31
ORD3487,2023-12-06,549.46,111.3,48.0,19.6,North,,Delivered,Carrier_25
ORD7431,2023-12-18,849.16,387.5,40.4,6.9,Central,,Cancelled,Carrier_41
ORD6602,2023-12-09,651.32,220.2,3.6,8.8,East,Rainy,Cancelled,Carrier_3
ORD2407,2023-05-02,252.71,430.9,13.3,28.3,Central,Rainy,Cancelled,Carrier_14
ORD1683,2023-09-04,412.17,230.2,24.6,35.1,Central,Sunny,Delayed,Carrier_40
ORD2363,2023-09-01,569.85,48.4,23.3,,East,Rainy,Delivered,Carrier_25
ORD4519,2023-06-30,214.89,13.4,10.3,,South,Rainy,Delayed,Carrier_49
ORD3242,2023-09-11,148.83,458.9,39.4,37.5,South,Sunny,Cancelled,Carrier_42
ORD1265,2023-08-12,561.91,124.9,28.4,,East,Sunny,Delayed,Carrier_6
ORD3107,2023-11-17,183.52,,46.1,17.6,East,Rainy,Delayed,Carrier_42
ORD7324,2023-06-18,372.47,190.8,30.5,48.8,West,Snowy,Delivered,Carrier_46
ORD3504,2023-12-12,79.04,430.7,42.3,58.6,West,Rainy,Delivered,Carrier_32
ORD6610,2023-10-15,464.09,360.8,46.4,15.5,Central,Sunny,Delivered,Carrier_8
ORD3627,2023-03-30,519.06,292.9,8.4,,West,Snowy,Delivered,Carrier_12
ORD4277,2023-10-05,609.52,195.9,38.6,50.5,Central,Rainy,Delayed,Carrier_46
ORD4842,2023-12-30,,249.5,32.8,34.0,South,Snowy,Cancelled,Carrier_29
ORD6253,2023-09-12,954.2,362.8,23.4,57.5,South,Snowy,Cancelled,Carrier_40
ORD2239,2023-01-16,536.31,37.5,28.3,32.1,South,Snowy,Delayed,Carrier_5
ORD6070,2023-12-28,,454.3,10.3,26.7,Central,Sunny,Delivered,Carrier_26
ORD5302,2023-10-11,639.36,,1.9,46.6,East,Rainy,Delayed,Carrier_48
ORD9522,2023-12-07,,144.6,33.1,14.7,East,Rainy,Delayed,Carrier_25
ORD1639,2023-04-10,269.9,,14.6,,North,Snowy,Cancelled,Carrier_8
ORD2543,2023-09-07,159.08,,45.5,7.4,East,Sunny,Delivered,Carrier_14
ORD3923,2023-03-16,528.7,347.7,38.9,52.0,Central,Snowy,Delayed,Carrier_49
ORD8837,2023-07-20,495.01,155.7,36.8,,North,Snowy,Cancelled,Carrier_2
ORD2998,2023-11-30,430.17,81.1,12.7,,South,,Cancelled,Carrier_26
ORD6864,2023-04-18,271.32,445.3,44.9,6.7,West,Snowy,Delivered,Carrier_5
ORD5158,2023-05-24,336.58,,20.6,45.7,Central,Rainy,Cancelled,Carrier_30
ORD3861,2023-09-23,873.87,65.2,17.6,46.7,West,Sunny,Cancelled,Carrier_28
ORD1401,2023-09-05,575.32,263.8,21.1,,East,Rainy,Delayed,Carrier_47
ORD5075,2023-05-01,544.55,233.7,23.4,10.8,West,Sunny,Cancelled,Carrier_10
ORD4993,2023-10-21,251.55,435.7,36.3,37.6,South,,Cancelled,Carrier_38
ORD6671,2023-08-16,175.39,181.0,22.8,37.3,West,Rainy,Delayed,Carrier_10
ORD4526,2023-03-05,853.24,308.0,33.4,4.5,West,,Cancelled,Carrier_37
ORD8188,2023-03-31,,68.9,7.1,38.8,East,,Cancelled,Carrier_8
ORD6727,2023-08-03,503.33,36.6,29.1,47.5,West,Rainy,Delayed,Carrier_42
ORD5263,2023-06-13,398.2,36.2,9.8,12.6,East,Snowy,Cancelled,Carrier_11
ORD8452,2023-03-21,893.55,472.5,47.2,44.3,Central,Sunny,Delayed,Carrier_25
ORD2498,2023-08-10,482.4,292.0,36.7,6.3,Central,Rainy,Delivered,Carrier_34
ORD6828,2023-06-03,860.89,83.7,14.0,4.9,Central,,Cancelled,Carrier_6
ORD6950,2023-03-04,227.88,,41.9,52.8,East,,Delivered,Carrier_7
ORD7487,2023-05-01,594.33,398.1,33.3,21.4,South,Sunny,Delivered,Carrier_16
ORD7084,2023-04-21,692.73,,33.2,13.5,East,Rainy,Delayed,Carrier_46
ORD1612,2023-12-16,697.25,258.5,24.2,37.5,South,Sunny,Delivered,Carrier_6
ORD6830,2023-08-20,544.12,105.6,8.0,7.4,Central,Rainy,Cancelled,Carrier_1
ORD5297,2023-02-26,235.52,169.9,42.8,53.3,East,Sunny,Cancelled,Carrier_11
ORD5837,2023-11-25,476.48,254.7,9.3,36.9,East,Snowy,Delayed,Carrier_2
ORD2352,2023-03-19,286.39,73.6,12.4,10.2,West,Snowy,Cancelled,Carrier_3
ORD8489,2023-12-21,730.86,389.7,19.7,49.8,Central,Snowy,Delayed,Carrier_11
ORD1330,2023-06-20,478.02,249.2,47.3,28.0,South,Sunny,Delivered,Carrier_48
ORD7422,2023-01-21,775.87,103.7,3.6,25.2,South,Rainy,Delivered,Carrier_10
ORD3629,2023-06-09,189.82,288.9,15.3,40.1,Central,Snowy,Delivered,Carrier_47
ORD3382,2023-05-03,905.81,214.5,45.0,20.1,East,Snowy,Delayed,Carrier_18
ORD3836,2023-02-25,337.22,107.5,23.2,34.9,East,,Cancelled,Carrier_34
ORD5697,2023-10-12,92.77,73.4,43.5,55.6,North,Sunny,Delivered,Carrier_5
ORD2381,2023-09-03,736.62,158.9,27.6,17.2,East,Sunny,Cancelled,Carrier_9
ORD6666,2023-06-26,851.24,392.0,8.9,2.5,East,,Delivered,Carrier_19
ORD3734,2023-07-16,690.01,175.3,35.2,5.7,Central,Snowy,Delivered,Carrier_9
ORD1355,2023-07-24,331.98,252.0,14.6,23.8,Central,Sunny,Delivered,Carrier_46
ORD1806,2023-08-06,141.81,29.0,21.8,35.5,Central,Rainy,Cancelled,Carrier_43
ORD6382,2023-12-03,743.48,35.5,8.2,43.5,Central,Sunny,Cancelled,Carrier_39
ORD6258,2023-01-05,146.23,24.6,39.8,59.3,West,Rainy,Cancelled,Carrier_24
ORD7437,2023-08-20,129.18,429.6,40.8,25.9,South,Snowy,Delayed,Carrier_16
ORD5063,2023-01-08,111.14,36.8,4.6,28.4,North,Snowy,Cancelled,Carrier_29
ORD8412,2023-08-05,75.92,49.4,38.8,14.6,South,Sunny,Cancelled,Carrier_16
ORD6935,2023-11-06,310.59,331.4,16.0,40.5,West,Snowy,Delayed,Carrier_25
ORD1787,2023-02-23,354.11,258.7,35.9,43.6,East,Snowy,Delivered,Carrier_32
ORD2868,2023-07-23,873.84,28.6,16.3,,South,Sunny,Cancelled,Carrier_24
ORD1050,2023-08-30,760.57,,43.9,12.6,East,,Delivered,Carrier_19
ORD8984,2023-06-25,,296.8,5.1,56.0,East,,Cancelled,Carrier_49
ORD9283,2023-06-02,852.04,427.7,40.0,15.2,East,Rainy,Delivered,Carrier_27
ORD9474,2023-09-24,162.42,130.0,4.7,50.0,East,Sunny,Cancelled,Carrier_42
ORD5407,2023-10-30,495.6,256.2,44.3,25.6,East,,Delivered,Carrier_32
ORD9776,2023-02-01,537.09,415.2,44.8,38.8,West,Snowy,Cancelled,Carrier_6
ORD4432,2023-12-11,771.37,419.3,31.0,31.3,South,,Cancelled,Carrier_35
ORD1306,2023-01-26,86.96,241.1,28.5,39.2,Central,,Delayed,Carrier_44
ORD8286,2023-12-05,109.76,,32.2,40.5,East,Rainy,Cancelled,Carrier_9
ORD8520,2023-07-17,255.97,,25.5,34.1,Central,Rainy,Delayed,Carrier_6
ORD6205,2023-08-30,392.5,13.2,21.6,,South,Snowy,Cancelled,Carrier_49
ORD8402,2023-07-22,,386.7,32.2,18.4,Central,,Delayed,Carrier_29
ORD7354,2023-12-19,418.82,36.4,28.6,4.2,East,Rainy,Cancelled,Carrier_43
ORD2426,2023-08-13,576.56,53.3,15.6,,Central,Sunny,Delayed,Carrier_45
ORD4905,2023-01-06,352.42,202.2,41.2,6.2,South,Sunny,Delivered,Carrier_31
ORD8945,2023-08-26,210.2,343.8,13.0,,Central,Snowy,Delivered,Carrier_34
ORD7694,2023-09-24,68.64,39.8,26.3,10.4,South,Sunny,Delayed,Carrier_14
ORD7425,2023-03-16,965.78,28.0,14.1,35.6,West,,Cancelled,Carrier_9
ORD6312,2023-11-01,417.41,167.6,9.5,18.7,West,Snowy,Delivered,Carrier_44
ORD1993,2023-11-26,449.18,125.3,23.5,19.5,South,Sunny,Delayed,Carrier_7
ORD1187,2023-05-20,131.15,22.0,13.5,21.1,South,Rainy,Delivered,Carrier_18
ORD7960,2023-11-22,231.89,146.0,15.1,53.4,North,Sunny,Delayed,Carrier_20
ORD4157,2023-11-23,828.29,108.9,13.5,38.4,North,Rainy,Delayed,Carrier_30
ORD1225,2023-04-19,866.62,345.8,34.8,21.3,East,Sunny,Cancelled,Carrier_42
ORD7633,2023-05-11,680.79,85.6,46.0,,North,,Cancelled,Carrier_27
ORD8031,2023-07-23,407.87,277.2,29.2,49.5,West,,Delayed,Carrier_41
ORD5838,2023-07-20,862.02,403.3,11.0,,North,,Delayed,Carrier_49
ORD5048,2023-09-27,322.16,449.4,16.9,33.7,North,Rainy,Cancelled,Carrier_41
ORD8410,2023-01-28,532.17,135.2,10.3,2.4,East,Sunny,Delivered,Carrier_48
ORD4849,2023-12-11,124.66,142.9,40.0,52.6,South,Sunny,Cancelled,Carrier_41
ORD4116,2023-08-09,98.36,18.0,21.1,57.2,Central,Rainy,Delivered,Carrier_30
ORD8047,2023-05-15,996.79,51.2,45.1,,East,Rainy,Cancelled,Carrier_29
ORD7282,2023-07-12,662.64,224.8,38.1,,South,Snowy,Delayed,Carrier_43
ORD5092,2023-05-28,169.41,221.4,18.4,50.4,East,Sunny,Delivered,Carrier_18
ORD2050,2023-02-26,332.52,440.3,33.8,20.9,North,,Delivered,Carrier_6
ORD5018,2023-07-18,86.35,55.7,20.3,54.6,West,Rainy,Delivered,Carrier_18
ORD4145,2023-10-15,446.83,239.8,16.8,40.9,East,Sunny,Cancelled,Carrier_41
ORD5657,2023-07-27,744.67,229.6,22.2,37.3,South,,Delivered,Carrier_16
ORD8805,2023-09-05,,496.2,37.8,,Central,Rainy,Cancelled,Carrier_12
ORD2906,2023-10-18,848.09,143.7,7.5,16.3,East,Snowy,Delayed,Carrier_3
ORD9465,2023-07-20,854.36,492.1,4.0,16.0,North,Rainy,Cancelled,Carrier_15
ORD9098,2023-05-31,489.33,87.8,47.2,6.1,East,,Cancelled,Carrier_26
ORD2187,2023-03-26,353.44,305.8,15.5,,South,Sunny,Delayed,Carrier_27
ORD1078,2023-02-27,,221.4,31.8,28.1,Central,Sunny,Delivered,Carrier_43
ORD4638,2023-04-22,,299.2,2.8,,Central,Rainy,Cancelled,Carrier_5
ORD8048,2023-07-26,201.74,126.5,32.6,29.2,Central,Snowy,Delivered,Carrier_3
ORD3395,2023-05-24,125.03,216.5,14.2,25.6,East,Sunny,Delivered,Carrier_46
ORD7574,2023-09-16,930.77,265.8,27.6,23.2,West,Snowy,Cancelled,Carrier_1
ORD1397,2023-02-09,608.71,477.1,36.6,,West,,Cancelled,Carrier_6
ORD8680,2023-08-12,896.26,179.7,38.3,,South,Snowy,Delayed,Carrier_13
ORD3699,2023-07-31,608.36,437.7,5.5,,Central,,Cancelled,Carrier_4
ORD6174,2023-10-20,815.6,141.9,18.2,28.2,East,Snowy,Delivered,Carrier_44
ORD4040,2023-10-19,315.02,420.1,12.7,41.9,South,Rainy,Delayed,Carrier_20
ORD6405,2023-11-08,534.69,81.2,40.7,8.6,East,Rainy,Cancelled,Carrier_14
ORD2848,2023-03-15,285.4,230.9,45.0,35.3,East,Rainy,Cancelled,Carrier_37
ORD5159,2023-08-04,809.23,457.3,12.5,45.7,Central,Rainy,Delivered,Carrier_44
ORD1345,2023-07-08,,354.1,8.9,55.4,Central,Sunny,Cancelled,Carrier_27
ORD3825,2023-08-09,458.91,112.4,40.2,54.6,West,,Delivered,Carrier_2
ORD7434,2023-05-16,,263.1,4.9,,South,Rainy,Delayed,Carrier_15
ORD7477,2023-02-28,333.71,14.3,45.5,8.8,South,,Delayed,Carrier_18
ORD9537,2023-09-17,402.83,199.4,40.2,19.0,East,,Delivered,Carrier_27
ORD4471,2023-04-06,65.46,299.6,30.0,35.2,West,,Cancelled,Carrier_25
ORD4570,2023-05-29,81.91,80.3,9.5,35.8,East,Snowy,Delayed,Carrier_48
ORD1952,2023-09-25,722.72,19.0,11.3,33.2,South,Snowy,Delayed,Carrier_29
ORD5211,2023-06-19,,448.3,29.3,,Central,Snowy,Delayed,Carrier_5
ORD4059,2023-04-27,831.37,231.7,6.5,37.9,West,Snowy,Delivered,Carrier_16
ORD8807,2023-12-23,356.22,383.5,26.8,,East,Snowy,Delayed,Carrier_13
ORD5814,2023-10-01,762.1,212.5,18.4,26.6,East,,Cancelled,Carrier_35
ORD2203,2023-02-16,139.62,392.3,9.3,50.2,South,Rainy,Delivered,Carrier_26
ORD5930,2023-11-20,831.57,278.6,13.4,28.0,West,Snowy,Delivered,Carrier_21
ORD9543,2023-06-22,577.56,496.9,25.3,5.4,Central,Snowy,Delayed,Carrier_47
ORD1329,2023-03-23,958.48,446.1,24.5,33.2,East,,Delivered,Carrier_48
ORD2989,2023-08-12,659.65,260.1,16.6,,East,Snowy,Cancelled,Carrier_48
ORD4075,2023-11-28,507.25,,39.0,35.4,North,Rainy,Cancelled,Carrier_43
ORD9881,2023-01-16,620.52,98.4,19.5,33.7,West,Snowy,Delivered,Carrier_23
ORD7012,2023-12-23,,415.3,8.7,55.3,Central,,Cancelled,Carrier_25
ORD4106,2023-02-28,,419.0,39.3,56.1,East,,Cancelled,Carrier_18
ORD8270,2023-08-11,831.78,188.1,14.0,,South,,Cancelled,Carrier_1
ORD8002,2023-08-04,573.91,442.7,8.8,30.7,Central,Rainy,Delayed,Carrier_34
ORD4277,2023-07-09,153.79,83.0,12.3,55.2,West,Sunny,Delayed,Carrier_47
ORD6004,2023-06-11,254.72,330.0,45.5,23.2,Central,,Delayed,Carrier_50
ORD9708,2023-01-09,169.65,140.7,23.8,28.5,South,,Cancelled,Carrier_22
ORD8993,2023-03-31,941.9,,4.2,33.1,South,Snowy,Cancelled,Carrier_5
ORD4579,2023-07-28,233.88,168.7,8.2,35.6,North,Rainy,Delivered,Carrier_2
ORD8022,2023-05-17,698.13,377.5,24.1,,Central,,Cancelled,Carrier_25
ORD7081,2023-03-23,276.99,122.7,38.4,30.0,South,Snowy,Delivered,Carrier_39
ORD2432,2023-08-08,678.58,194.8,12.5,23.3,South,Sunny,Delayed,Carrier_43
ORD7756,2023-09-18,688.32,335.2,7.3,9.9,Central,,Cancelled,Carrier_31
ORD3435,2023-01-20,227.39,148.1,22.1,17.2,East,Rainy,Delivered,Carrier_35
ORD7238,2023-03-14,,252.4,9.4,19.6,East,Snowy,Cancelled,Carrier_41
ORD3017,2023-12-03,886.61,204.6,37.2,39.8,Central,Sunny,Delivered,Carrier_9
ORD5947,2023-06-11,956.83,187.0,16.5,26.8,Central,Snowy,Delivered,Carrier_11
ORD7056,2023-01-02,620.62,,9.9,20.2,North,Sunny,Delayed,Carrier_11
ORD2367,2023-12-25,413.41,133.2,33.4,37.6,East,Rainy,Cancelled,Carrier_19
ORD9029,2023-11-26,89.61,249.0,2.5,44.3,West,Rainy,Cancelled,Carrier_32
ORD8894,2023-06-08,761.1,241.7,19.6,27.3,Central,Sunny,Delivered,Carrier_28
ORD1867,2023-06-17,401.98,276.3,36.5,56.6,West,,Cancelled,Carrier_37
ORD8295,2023-05-21,82.52,193.1,35.9,53.7,Central,Rainy,Delayed,Carrier_47
ORD2224,2023-12-22,496.49,443.0,16.2,22.9,East,Snowy,Cancelled,Carrier_18
ORD6641,2023-03-01,638.68,278.8,24.7,13.8,South,,Delayed,Carrier_35
ORD7587,2023-02-13,77.74,73.0,36.9,15.2,West,,Cancelled,Carrier_46
ORD6326,2023-11-26,129.96,,36.5,,Central,,Delivered,Carrier_27
ORD7022,2023-10-01,,70.8,45.6,11.1,North,Snowy,Delayed,Carrier_11
ORD2371,2023-03-17,404.43,430.1,26.0,17.8,East,Snowy,Delayed,Carrier_32
ORD4470,2023-07-28,329.24,,11.6,36.5,East,Sunny,Cancelled,Carrier_37
ORD2478,2023-01-08,710.24,20.8,7.2,32.0,South,Rainy,Delayed,Carrier_15
ORD6381,2023-09-23,189.44,439.7,29.2,10.3,South,Sunny,Delivered,Carrier_38
ORD5486,2023-01-21,947.94,180.2,45.6,54.6,West,Sunny,Cancelled,Carrier_10
ORD9146,2023-09-13,173.24,429.1,31.6,56.5,South,Rainy,Delayed,Carrier_37
ORD6509,2023-08-19,,443.0,16.0,12.7,West,,Delayed,Carrier_7
ORD6783,2023-01-18,808.69,409.8,46.3,3.6,West,Snowy,Delivered,Carrier_36
ORD7038,2023-09-19,408.26,185.1,11.3,6.4,West,Rainy,Delivered,Carrier_18
ORD8179,2023-02-01,279.1,474.8,41.2,56.8,South,Rainy,Cancelled,Carrier_30
ORD4215,2023-09-22,986.05,100.1,21.7,43.2,West,Snowy,Cancelled,Carrier_44
ORD5112,2023-10-07,,414.4,37.3,58.1,North,Rainy,Delayed,Carrier_30
ORD7517,2023-03-07,251.9,332.2,35.4,2.8,Central,,Cancelled,Carrier_14
ORD8880,2023-02-20,475.76,359.2,31.9,10.3,Central,,Delayed,Carrier_13
ORD7334,2023-09-04,558.8,313.9,17.6,36.7,East,,Delivered,Carrier_6
ORD3738,2023-10-05,822.15,290.6,16.0,14.5,West,Snowy,Delayed,Carrier_48
ORD4397,2023-09-16,,93.5,34.9,38.6,East,,Cancelled,Carrier_3
