Transaction_ID,Store_ID,Category,Transaction_Amount,Quantity,Date,Customer_Age,Payment_Method
477,58,Sports,100.37,2,2023-03-24,18,Cash
478,55,Home Goods,246.78,5,2023-03-18,40,Cash
479,90,Clothing,102.36,4,2023-08-22,41,Cash
480,90,Sports,354.89,4,2023-04-25,26,Online Payment
481,62,Electronics,49.41,4,2023-06-27,29,Cash
482,23,Sports,477.12,5,2023-12-15,50,Cash
483,9,Electronics,105.73,9,2023-03-25,20,Credit Card
484,12,Clothing,333.72,9,2023-04-26,34,Debit Card
485,1,Home Goods,459.31,4,2023-01-28,19,Cash
486,58,Groceries,131.46,9,2023-02-08,49,Cash
487,1,Groceries,467.81,8,2023-02-22,64,Cash
488,34,Electronics,200.45,5,2023-08-26,20,Debit Card
489,96,Sports,480.66,8,2023-12-25,22,Online Payment
490,48,Sports,485.97,7,2023-05-16,40,Cash
491,89,Electronics,102.16,2,2023-05-16,64,Cash
492,1,Clothing,417.23,8,2023-07-10,26,Debit Card
493,16,Electronics,104.78,9,2023-06-11,38,Debit Card
494,61,Clothing,120.96,2,2023-07-13,31,Credit Card
495,64,Home Goods,51.22,2,2023-08-15,56,Online Payment
496,63,Home Goods,86.7,9,2023-05-26,65,Credit Card
497,69,Electronics,319.79,1,2023-10-20,38,Cash
498,22,Home Goods,230.13,3,2023-08-09,45,Debit Card
499,93,Sports,397.56,3,2023-01-22,31,Cash
500,67,Clothing,172.68,6,2023-12-14,52,Online Payment
501,76,Groceries,484.63,7,2023-04-06,56,Cash
502,26,Groceries,34.44,3,2023-10-09,57,Credit Card
503,16,Home Goods,40.84,8,2023-08-26,64,Cash
504,51,Clothing,353.67,2,2023-04-02,19,Cash
505,86,Sports,444.89,3,2023-10-08,40,Credit Card
506,57,Groceries,399.8,2,2023-11-03,53,Cash
507,29,Sports,250.01,2,2023-12-03,53,Credit Card
508,78,Sports,142.12,6,2023-04-13,28,Credit Card
509,92,Groceries,16.59,3,2023-10-11,18,Credit Card
510,69,Groceries,259.63,3,2023-07-21,30,Debit Card
511,47,Home Goods,243.06,9,2023-03-12,53,Credit Card
512,94,Clothing,178.68,1,2023-01-26,40,Credit Card
513,62,Electronics,293.26,9,2023-03-03,29,Debit Card
514,69,Clothing,367.12,2,2023-03-21,68,Debit Card
515,76,Electronics,353.44,2,2023-08-07,23,Cash
516,16,Groceries,138.99,5,2023-11-15,31,Debit Card
517,90,Sports,296.8,6,2023-02-06,39,Credit Card
518,90,Clothing,82.9,8,2023-01-25,54,Credit Card
519,48,Sports,69.58,1,2023-05-11,48,Online Payment
520,85,Clothing,395.07,5,2023-04-01,41,Online Payment
521,39,Books,349.94,8,2023-07-26,23,Credit Card
522,100,Clothing,386.29,2,2023-08-21,21,Online Payment
523,33,Sports,84.71,9,2023-06-05,69,Credit Card
524,94,Books,458.16,4,2023-12-28,57,Cash
525,23,Home Goods,75.22,7,2023-11-14,56,Credit Card
526,10,Groceries,436.32,1,2023-11-17,51,Debit Card
527,69,Home Goods,182.67,2,2023-10-06,38,Online Payment
528,100,Home Goods,61.66,1,2023-01-19,46,Debit Card
529,34,Clothing,150.52,8,2023-06-04,51,Credit Card
530,52,Groceries,98.91,1,2023-02-06,43,Credit Card
531,95,Books,250.43,9,2023-08-25,58,Debit Card
532,10,Clothing,475.38,7,2023-08-04,23,Cash
533,19,Electronics,170.66,5,2023-10-15,44,Debit Card
534,58,Clothing,309.93,1,2023-08-06,55,Online Payment
535,96,Books,446.94,4,2023-12-16,30,Debit Card
536,1,Sports,318.74,3,2023-09-02,41,Debit Card
537,69,Clothing,187.48,7,2023-07-09,35,Cash
538,4,Electronics,495.51,1,2023-05-18,29,Credit Card
539,16,Clothing,101.83,4,2023-09-01,18,Debit Card
540,24,Books,266.4,5,2023-07-14,55,Cash
541,80,Electronics,400.39,3,2023-06-08,46,Online Payment
542,2,Groceries,10.32,5,2023-03-21,31,Cash
543,92,Books,354.0,4,2023-06-06,26,Credit Card
544,32,Clothing,140.58,5,2023-10-18,54,Debit Card
545,91,Electronics,93.17,9,2023-12-16,53,Debit Card
546,84,Books,144.36,8,2023-05-15,60,Debit Card
547,24,Groceries,483.74,8,2023-04-06,33,Online Payment
548,12,Sports,447.05,2,2023-03-20,55,Online Payment
549,50,Home Goods,114.74,3,2023-07-21,29,Debit Card
550,35,Electronics,67.34,4,2023-06-26,23,Cash
551,33,Sports,188.43,1,2023-12-06,28,Cash
552,33,Groceries,300.24,9,2023-05-22,38,Debit Card
553,61,Sports,434.9,2,2023-09-06,36,Cash
554,51,Clothing,483.38,2,2023-09-25,52,Cash
555,43,Home Goods,378.07,8,2023-09-12,23,Cash
556,12,Electronics,303.51,9,2023-12-20,39,Cash
557,67,Books,79.74,1,2023-07-04,41,Debit Card
558,65,Groceries,46.27,2,2023-04-11,46,Debit Card
559,33,Home Goods,302.05,5,2023-08-28,40,Cash
560,40,Groceries,274.14,9,2023-10-08,45,Debit Card
561,74,Sports,424.58,5,2023-01-28,36,Cash
562,43,Groceries,168.08,7,2023-05-23,66,Cash
563,44,Groceries,29.45,6,2023-05-25,62,Debit Card
564,29,Sports,217.62,6,2023-12-01,23,Cash
565,13,Sports,484.9,2,2023-09-01,38,Online Payment
566,12,Home Goods,399.83,8,2023-01-19,42,Debit Card
567,95,Electronics,26.55,6,2023-06-04,22,Cash
568,46,Sports,438.59,4,2023-05-19,57,Credit Card
569,2,Home Goods,241.13,7,2023-10-10,37,Credit Card
570,35,Groceries,188.74,9,2023-04-18,68,Credit Card
571,87,Groceries,179.9,7,2023-12-02,61,Online Payment
572,81,Books,301.62,6,2023-04-14,40,Debit Card
573,90,Clothing,269.99,2,2023-11-02,20,Credit Card
574,8,Sports,331.75,3,2023-02-06,56,Debit Card
575,93,Home Goods,291.08,7,2023-10-13,57,Online Payment
576,26,Books,80.53,1,2023-07-15,29,Cash
577,74,Home Goods,136.05,1,2023-12-08,53,Cash
578,90,Electronics,422.1,3,2023-11-15,36,Debit Card
579,34,Books,335.0,5,2023-01-06,19,Credit Card
580,7,Home Goods,229.72,3,2023-10-27,38,Debit Card
581,68,Sports,99.47,9,2023-03-01,46,Online Payment
582,58,Home Goods,13.77,7,2023-04-25,31,Cash
583,75,Clothing,162.82,2,2023-05-25,36,Debit Card
584,29,Groceries,36.88,3,2023-09-25,24,Debit Card
585,36,Groceries,246.32,3,2023-10-14,42,Online Payment
586,89,Books,412.68,9,2023-12-18,67,Credit Card
587,21,Home Goods,149.85,7,2023-10-18,54,Online Payment
588,36,Home Goods,425.4,3,2023-10-21,54,Debit Card
589,10,Home Goods,355.24,1,2023-05-12,24,Credit Card
590,73,Home Goods,71.38,4,2023-04-27,40,Credit Card
591,24,Clothing,325.84,5,2023-12-26,22,Credit Card
592,64,Sports,84.32,9,2023-01-24,38,Debit Card
593,99,Clothing,330.85,4,2023-01-13,41,Cash
594,49,Clothing,79.93,2,2023-03-03,65,Credit Card
595,99,Clothing,202.33,1,2023-10-03,21,Debit Card
596,36,Groceries,287.63,5,2023-07-25,64,Credit Card
597,82,Clothing,34.68,3,2023-02-10,28,Online Payment
598,96,Home Goods,85.12,9,2023-06-05,29,Online Payment
599,24,Clothing,167.0,3,2023-06-02,41,Debit Card
600,23,Home Goods,236.54,3,2023-06-04,56,Debit Card
601,62,Books,430.66,2,2023-03-15,60,Credit Card
602,96,Sports,101.76,3,2023-03-20,18,Online Payment
603,37,Groceries,180.26,9,2023-01-23,45,Cash
604,12,Sports,243.13,7,2023-04-28,19,Credit Card
605,55,Books,154.93,2,2023-09-11,39,Online Payment
606,13,Sports,316.62,3,2023-09-26,40,Credit Card
607,23,Groceries,135.74,8,2023-02-02,66,Cash
608,89,Home Goods,388.45,8,2023-01-22,58,Credit Card
609,99,Books,257.53,1,2023-01-01,62,Cash
610,30,Books,52.29,1,2023-05-12,56,Online Payment
611,17,Home Goods,317.23,8,2023-04-20,68,Credit Card
612,62,Home Goods,288.93,8,2023-02-12,46,Cash
613,84,Groceries,175.91,2,2023-10-05,41,Credit Card
614,89,Clothing,15.47,8,2023-04-16,40,Cash
615,86,Electronics,108.34,1,2023-04-18,53,Credit Card
616,13,Clothing,208.8,5,2023-11-15,66,Online Payment
617,59,Clothing,107.96,5,2023-11-20,25,Cash
618,19,Sports,292.97,8,2023-07-09,68,Debit Card
619,49,Electronics,359.04,8,2023-12-09,62,Credit Card
620,100,Home Goods,429.45,4,2023-04-28,18,Cash
621,12,Clothing,327.02,2,2023-12-23,20,Online Payment
622,61,Groceries,347.61,6,2023-07-14,67,Debit Card
623,19,Clothing,308.14,4,2023-08-28,66,Online Payment
624,76,Home Goods,492.89,2,2023-01-19,36,Online Payment
625,9,Clothing,137.89,9,2023-10-25,23,Debit Card
626,71,Books,140.47,9,2023-03-19,68,Cash
627,28,Sports,71.9,7,2023-01-19,21,Cash
628,78,Sports,247.99,2,2023-06-16,39,Debit Card
629,95,Clothing,57.12,3,2023-10-23,54,Credit Card
630,52,Sports,142.37,9,2023-06-03,47,Credit Card
631,83,Groceries,246.51,8,2023-10-09,31,Credit Card
632,16,Electronics,479.22,2,2023-01-12,61,Online Payment
633,69,Clothing,482.27,5,2023-01-23,38,Cash
634,99,Groceries,374.43,2,2023-09-27,18,Credit Card
635,12,Books,200.73,1,2023-11-25,19,Online Payment
636,25,Groceries,433.93,9,2023-01-11,36,Debit Card
637,52,Groceries,438.97,7,2023-04-11,19,Cash
638,85,Books,456.0,4,2023-11-17,47,Credit Card
639,100,Home Goods,323.61,3,2023-03-02,24,Cash
640,53,Clothing,108.88,3,2023-04-28,42,Debit Card
641,23,Clothing,54.63,7,2023-04-12,20,Cash
642,16,Clothing,458.24,9,2023-10-14,25,Credit Card
643,57,Electronics,37.22,7,2023-04-18,68,Cash
644,39,Groceries,154.99,2,2023-07-11,29,Debit Card
645,53,Clothing,248.61,6,2023-02-17,53,Online Payment
646,42,Sports,20.77,8,2023-03-14,33,Debit Card
647,58,Home Goods,454.39,7,2023-09-03,21,Debit Card
648,39,Books,150.69,2,2023-10-22,18,Debit Card
649,14,Books,23.97,7,2023-09-01,43,Cash
650,95,Electronics,496.86,9,2023-02-13,50,Credit Card
651,5,Books,162.58,3,2023-08-09,22,Credit Card
652,35,Home Goods,439.61,3,2023-04-19,45,Cash
653,87,Groceries,232.2,5,2023-08-01,56,Debit Card
654,93,Books,334.93,9,2023-07-13,55,Debit Card
655,75,Books,128.13,1,2023-02-18,28,Cash
656,18,Sports,256.41,7,2023-12-16,53,Cash
657,76,Groceries,136.25,7,2023-02-19,60,Debit Card
658,9,Clothing,476.03,4,2023-09-23,31,Debit Card
659,74,Home Goods,39.86,6,2023-11-05,40,Credit Card
660,58,Books,144.59,1,2023-10-28,46,Online Payment
661,17,Sports,447.62,4,2023-04-22,22,Debit Card
662,7,Home Goods,245.22,3,2023-04-01,48,Cash
663,46,Electronics,304.04,5,2023-03-02,40,Cash
664,13,Sports,329.33,8,2023-09-09,18,Online Payment
665,40,Electronics,44.75,5,2023-11-03,64,Online Payment
666,42,Books,18.69,1,2023-11-24,31,Credit Card
667,9,Sports,469.54,2,2023-09-05,20,Online Payment
668,50,Clothing,143.04,2,2023-11-17,65,Credit Card
669,27,Home Goods,196.35,9,2023-12-22,18,Online Payment
670,66,Home Goods,344.23,7,2023-07-03,41,Credit Card
671,5,Groceries,125.79,4,2023-08-05,38,Debit Card
672,29,Sports,369.2,9,2023-02-21,31,Credit Card
673,37,Sports,234.54,9,2023-07-09,26,Debit Card
674,38,Electronics,429.74,7,2023-11-24,47,Debit Card
675,83,Sports,146.48,9,2023-03-15,58,Debit Card
676,8,Home Goods,109.87,9,2023-06-15,25,Debit Card
677,65,Sports,417.53,7,2023-10-03,43,Cash
678,86,Groceries,169.9,5,2023-07-10,69,Online Payment
679,17,Groceries,211.82,9,2023-08-18,60,Cash
680,71,Home Goods,398.92,3,2023-05-09,54,Credit Card
681,89,Home Goods,321.43,4,2023-04-10,21,Online Payment
682,45,Home Goods,226.45,6,2023-06-11,49,Debit Card
683,4,Sports,132.45,7,2023-08-08,28,Debit Card
684,36,Sports,384.46,8,2023-03-10,25,Online Payment
685,70,Clothing,98.41,4,2023-11-05,22,Credit Card
686,31,Books,464.86,9,2023-08-25,28,Debit Card
687,19,Books,83.65,3,2023-10-18,47,Cash
688,61,Electronics,404.42,3,2023-12-21,30,Online Payment
689,54,Sports,217.88,5,2023-04-25,42,Credit Card
690,39,Clothing,101.14,2,2023-09-10,39,Online Payment
691,91,Clothing,207.17,1,2023-11-05,45,Online Payment
692,74,Groceries,118.56,9,2023-05-21,47,Credit Card
693,90,Sports,76.64,8,2023-08-18,25,Credit Card
694,19,Clothing,127.19,3,2023-07-19,30,Debit Card
695,39,Groceries,435.03,5,2023-03-21,33,Credit Card
696,67,Electronics,61.91,8,2023-06-06,18,Cash
697,45,Groceries,486.54,2,2023-03-15,36,Cash
698,13,Electronics,12.45,7,2023-07-21,57,Cash
699,92,Books,332.54,9,2023-11-24,66,Online Payment
700,58,Books,429.69,4,2023-08-24,43,Debit Card
701,20,Home Goods,467.64,2,2023-11-20,36,Online Payment
702,92,Home Goods,80.55,9,2023-09-21,27,Cash
703,72,Groceries,352.12,1,2023-05-19,38,Credit Card
704,61,Home Goods,62.6,6,2023-05-06,65,Online Payment
705,39,Sports,182.78,8,2023-06-16,50,Debit Card
706,1,Groceries,368.64,2,2023-11-21,60,Cash
707,3,Clothing,179.53,7,2023-04-23,18,Debit Card
708,77,Sports,163.55,7,2023-06-01,58,Debit Card
709,92,Groceries,66.87,3,2023-11-17,38,Cash
710,62,Books,42.55,4,2023-09-27,37,Debit Card
711,63,Electronics,66.49,8,2023-09-13,36,Online Payment
712,25,Home Goods,438.98,6,2023-05-21,38,Debit Card
713,56,Home Goods,15.49,2,2023-09-04,52,Debit Card
714,33,Home Goods,349.5,6,2023-09-08,37,Credit Card
715,38,Groceries,386.63,7,2023-01-08,59,Debit Card
716,6,Sports,288.27,8,2023-11-20,52,Online Payment
717,58,Electronics,368.08,8,2023-05-20,39,Debit Card
718,44,Home Goods,329.61,8,2023-01-19,51,Online Payment
719,45,Sports,233.22,8,2023-06-22,59,Online Payment
720,32,Clothing,197.53,6,2023-07-22,55,Cash
721,45,Books,471.25,1,2023-03-25,63,Online Payment
722,61,Clothing,486.25,4,2023-05-21,63,Credit Card
723,47,Electronics,329.12,2,2023-05-04,46,Online Payment
724,21,Home Goods,106.68,7,2023-05-27,37,Credit Card
725,80,Clothing,229.47,1,2023-03-02,43,Cash
726,85,Books,253.3,5,2023-03-24,48,Credit Card
727,75,Sports,381.41,8,2023-09-06,22,Debit Card
728,36,Sports,337.21,4,2023-09-07,55,Cash
729,99,Clothing,262.26,7,2023-09-23,58,Debit Card
730,19,Home Goods,343.38,5,2023-03-26,21,Credit Card
731,20,Books,21.79,1,2023-09-14,48,Credit Card
732,57,Electronics,390.55,2,2023-05-06,55,Cash
733,18,Home Goods,113.7,5,2023-01-03,55,Debit Card
734,47,Groceries,331.64,7,2023-10-22,47,Credit Card
735,49,Clothing,65.85,7,2023-05-04,26,Online Payment
736,14,Groceries,66.09,9,2023-04-26,53,Online Payment
737,15,Clothing,27.47,3,2023-05-23,51,Online Payment
738,31,Electronics,456.01,4,2023-08-07,42,Credit Card
739,1,Home Goods,306.23,3,2023-11-23,37,Online Payment
740,54,Books,187.36,8,2023-06-03,64,Credit Card
741,3,Home Goods,396.01,9,2023-03-06,44,Online Payment
742,16,Clothing,316.78,8,2023-03-22,51,Debit Card
743,87,Sports,313.84,2,2023-01-23,63,Credit Card
744,57,Groceries,248.65,1,2023-06-24,36,Online Payment
745,75,Books,13.88,5,2023-06-05,61,Cash
746,12,Books,136.65,2,2023-10-26,45,Credit Card
747,74,Home Goods,63.45,3,2023-10-28,58,Online Payment
748,96,Home Goods,334.58,9,2023-06-15,39,Online Payment
749,16,Clothing,131.82,3,2023-01-17,56,Credit Card
750,72,Sports,230.58,1,2023-06-11,60,Cash
751,76,Groceries,183.18,9,2023-12-19,22,Online Payment
752,24,Sports,80.17,2,2023-05-16,53,Debit Card
753,28,Books,479.6,6,2023-05-13,34,Debit Card
754,8,Sports,467.38,7,2023-07-10,45,Debit Card
755,92,Clothing,51.46,9,2023-12-11,61,Cash
756,36,Sports,415.41,8,2023-11-26,46,Debit Card
757,90,Groceries,249.3,6,2023-04-07,30,Cash
758,8,Books,389.13,4,2023-05-15,54,Cash
759,58,Electronics,84.07,4,2023-09-20,46,Credit Card
760,60,Books,74.81,4,2023-04-26,55,Online Payment
761,50,Electronics,446.47,2,2023-02-28,63,Credit Card
762,28,Groceries,449.93,7,2023-12-04,20,Credit Card
763,92,Books,238.3,1,2023-11-05,64,Cash
764,41,Books,436.38,5,2023-02-15,54,Debit Card
765,100,Books,337.05,4,2023-04-02,54,Credit Card
766,64,Books,100.65,2,2023-06-08,33,Cash
767,27,Clothing,171.19,9,2023-08-18,42,Cash
768,63,Home Goods,76.67,1,2023-10-16,35,Online Payment
769,17,Books,389.23,4,2023-09-03,34,Credit Card
770,73,Clothing,492.77,6,2023-08-22,28,Cash
771,33,Groceries,277.73,4,2023-10-18,20,Online Payment
772,84,Books,331.37,4,2023-09-12,54,Cash
773,77,Sports,375.59,2,2023-08-16,48,Online Payment
774,92,Books,119.89,9,2023-04-16,49,Cash
775,29,Books,174.64,9,2023-03-20,41,Credit Card
776,13,Electronics,212.04,1,2023-10-03,64,Credit Card
777,46,Sports,301.35,1,2023-07-21,42,Cash
778,35,Books,426.74,8,2023-01-09,66,Cash
779,6,Books,134.56,9,2023-05-13,28,Debit Card
780,82,Books,240.74,3,2023-08-20,41,Cash
781,69,Clothing,378.25,3,2023-08-26,45,Credit Card
782,47,Groceries,52.82,2,2023-08-01,63,Online Payment
783,25,Electronics,261.32,9,2023-03-23,61,Cash
784,66,Books,80.75,2,2023-09-23,48,Online Payment
785,10,Groceries,274.18,7,2023-10-24,25,Online Payment
786,56,Electronics,386.23,2,2023-12-06,46,Online Payment
787,30,Electronics,126.1,6,2023-12-27,35,Credit Card
788,5,Electronics,426.24,3,2023-08-18,28,Online Payment
789,33,Books,174.05,1,2023-08-28,45,Cash
790,65,Clothing,103.48,6,2023-03-14,61,Credit Card
791,18,Books,238.01,2,2023-05-27,19,Cash
792,96,Books,439.28,7,2023-05-19,22,Cash
793,49,Groceries,43.78,9,2023-11-25,26,Online Payment
794,11,Home Goods,170.51,1,2023-03-11,66,Debit Card
795,85,Home Goods,330.05,4,2023-06-17,54,Debit Card
796,26,Home Goods,185.21,5,2023-01-11,39,Credit Card
797,63,Groceries,44.7,9,2023-09-28,38,Credit Card
798,89,Sports,172.68,3,2023-07-15,56,Credit Card
799,86,Groceries,412.27,6,2023-04-23,51,Debit Card
800,59,Electronics,484.34,5,2023-02-22,67,Online Payment
801,27,Books,29.49,5,2023-06-03,40,Credit Card
802,49,Sports,288.95,2,2023-05-20,54,Credit Card
803,77,Electronics,61.6,5,2023-11-08,20,Debit Card
804,33,Books,343.39,3,2023-09-11,60,Debit Card
805,98,Books,13.87,2,2023-12-10,52,Online Payment
806,99,Electronics,17.22,6,2023-08-06,52,Online Payment
807,1,Groceries,390.67,1,2023-04-10,59,Cash
808,21,Home Goods,46.47,6,2023-02-13,56,Online Payment
809,55,Sports,159.54,8,2023-08-14,40,Debit Card
810,6,Books,479.44,3,2023-05-21,53,Credit Card
811,92,Clothing,492.77,7,2023-12-20,23,Debit Card
812,81,Books,89.09,3,2023-09-08,30,Credit Card
813,69,Home Goods,284.84,6,2023-09-14,64,Credit Card
814,95,Books,283.98,7,2023-12-17,61,Debit Card
815,5,Clothing,231.67,3,2023-03-25,66,Cash
816,3,Groceries,463.1,5,2023-02-11,64,Debit Card
817,53,Books,379.48,3,2023-09-10,52,Online Payment
818,23,Sports,384.62,4,2023-11-08,24,Debit Card
819,53,Groceries,142.09,5,2023-12-24,63,Debit Card
820,37,Clothing,222.82,7,2023-07-10,19,Credit Card
821,74,Electronics,248.84,4,2023-04-04,45,Credit Card
822,74,Books,156.47,4,2023-11-25,26,Cash
823,83,Groceries,56.46,2,2023-06-05,60,Credit Card
824,17,Books,71.92,5,2023-10-24,61,Credit Card
825,85,Sports,98.53,3,2023-11-21,47,Cash
826,78,Books,109.79,4,2023-09-21,24,Debit Card
827,73,Groceries,128.71,8,2023-05-12,55,Cash
828,1,Home Goods,135.18,4,2023-05-24,35,Credit Card
829,51,Groceries,233.3,6,2023-09-27,49,Cash
830,45,Clothing,259.69,3,2023-02-16,52,Credit Card
831,77,Groceries,161.35,1,2023-12-10,36,Debit Card
832,4,Sports,454.58,4,2023-04-24,29,Cash
833,62,Groceries,281.04,6,2023-03-27,68,Cash
834,65,Groceries,395.86,9,2023-10-26,55,Cash
835,32,Sports,462.88,5,2023-06-21,60,Debit Card
836,34,Groceries,89.94,7,2023-10-10,29,Credit Card
837,92,Sports,219.66,1,2023-04-13,19,Online Payment
838,95,Clothing,222.27,8,2023-11-26,59,Online Payment
839,72,Sports,183.69,4,2023-03-05,30,Cash
840,39,Clothing,14.36,8,2023-02-22,34,Debit Card
841,26,Clothing,409.83,9,2023-03-20,33,Cash
842,34,Sports,64.66,3,2023-06-25,37,Online Payment
843,54,Groceries,497.79,4,2023-09-04,20,Cash
844,3,Books,388.75,6,2023-07-27,60,Credit Card
845,50,Home Goods,294.2,3,2023-09-07,68,Cash
846,12,Books,85.76,9,2023-03-05,26,Debit Card
847,65,Sports,262.54,3,2023-10-15,25,Debit Card
848,54,Groceries,137.94,7,2023-12-28,18,Credit Card
849,5,Clothing,133.64,7,2023-03-11,67,Online Payment
850,94,Electronics,416.47,5,2023-03-02,40,Credit Card
851,94,Home Goods,196.52,6,2023-11-25,32,Cash
852,57,Books,230.85,1,2023-03-28,35,Credit Card
853,17,Groceries,423.05,3,2023-07-28,50,Credit Card
854,47,Home Goods,53.02,3,2023-08-16,64,Cash
855,23,Electronics,301.36,2,2023-02-01,35,Online Payment
856,79,Electronics,293.33,1,2023-06-02,62,Cash
857,85,Electronics,218.36,9,2023-10-22,18,Online Payment
858,14,Books,416.59,4,2023-08-13,62,Debit Card
859,66,Sports,472.02,8,2023-10-19,62,Credit Card
860,75,Home Goods,238.01,7,2023-05-04,49,Cash
861,51,Sports,233.51,6,2023-04-05,33,Cash
862,38,Electronics,256.01,1,2023-10-17,48,Debit Card
863,64,Groceries,364.33,3,2023-05-08,44,Credit Card
864,98,Electronics,337.35,5,2023-01-24,65,Cash
865,38,Sports,119.19,1,2023-07-22,22,Online Payment
866,50,Electronics,41.31,1,2023-02-19,37,Debit Card
867,98,Electronics,475.13,9,2023-01-25,30,Debit Card
868,82,Sports,137.92,1,2023-04-21,68,Debit Card
869,30,Sports,322.91,4,2023-03-09,30,Online Payment
870,79,Groceries,415.93,8,2023-02-01,56,Cash
871,91,Sports,157.14,9,2023-07-01,22,Cash
872,51,Groceries,321.36,6,2023-01-22,55,Online Payment
873,63,Clothing,62.87,8,2023-03-20,50,Credit Card
874,98,Clothing,485.27,6,2023-05-17,37,Cash
875,52,Sports,38.5,8,2023-01-16,42,Debit Card
876,38,Electronics,224.71,7,2023-09-07,58,Credit Card
877,97,Home Goods,273.04,9,2023-05-19,62,Online Payment
878,88,Electronics,397.34,9,2023-09-04,36,Debit Card
879,79,Sports,69.35,2,2023-04-10,39,Cash
880,30,Groceries,226.0,5,2023-10-01,53,Cash
881,51,Electronics,156.86,2,2023-09-28,40,Debit Card
882,81,Clothing,162.89,6,2023-01-03,64,Credit Card
883,5,Books,391.61,4,2023-09-03,69,Debit Card
884,29,Sports,12.68,8,2023-11-07,39,Debit Card
885,4,Electronics,377.05,4,2023-02-07,50,Online Payment
886,10,Books,407.1,6,2023-05-06,46,Credit Card
887,56,Electronics,451.67,1,2023-08-08,30,Credit Card
888,17,Groceries,317.17,4,2023-01-23,60,Cash
889,74,Groceries,173.39,4,2023-03-25,44,Online Payment
890,17,Groceries,219.35,6,2023-09-08,21,Cash
891,84,Books,485.17,8,2023-03-09,45,Debit Card
892,88,Home Goods,441.78,4,2023-08-13,28,Online Payment
893,69,Books,237.13,4,2023-09-11,57,Debit Card
894,34,Sports,472.1,3,2023-04-25,48,Cash
895,6,Sports,413.25,8,2023-12-07,20,Debit Card
896,53,Clothing,451.53,6,2023-10-03,40,Credit Card
897,66,Clothing,344.66,4,2023-03-07,38,Debit Card
898,77,Sports,430.25,5,2023-06-06,27,Debit Card
899,43,Electronics,446.97,2,2023-01-10,39,Online Payment
900,75,Sports,55.09,9,2023-02-19,28,Debit Card
901,23,Home Goods,482.96,8,2023-05-11,22,Cash
902,55,Clothing,173.47,2,2023-02-05,31,Credit Card
903,80,Clothing,225.55,8,2023-01-06,21,Credit Card
904,95,Books,398.03,6,2023-01-21,36,Credit Card
905,75,Clothing,335.8,1,2023-11-23,61,Credit Card
906,16,Sports,447.6,4,2023-10-01,42,Debit Card
907,8,Clothing,206.28,5,2023-01-21,47,Online Payment
908,4,Clothing,192.91,2,2023-04-27,56,Cash
909,4,Books,25.53,5,2023-07-05,42,Debit Card
910,56,Sports,236.74,1,2023-04-13,41,Debit Card
911,25,Electronics,364.79,2,2023-03-20,27,Cash
912,67,Clothing,157.58,1,2023-02-05,37,Debit Card
913,96,Clothing,236.74,2,2023-03-15,39,Online Payment
